id,emotion,sentiment,text
593891293471858688,Excited,Neutral,"ian_beckett DailyMirror Nick Robinson, spinning like crazy for the Tories calls it differently. Brazen."
593891293446574080,Excited,Positive,BBC Question Time sketch: David Cameron v Ed Miliband... and Liam Byrne: In a special edition for the 2015 gen... 
593891294146990081,Angry,Negative,Forget Left-wing bias - this was the most Conservative BBC Question Time audience ever: David Cameron was expe... 
593891294394519552,Excited,Positive,mik61scot: Nicola Sturgeon rocks the SNP Presidential departure wave at an Edinburgh 5 star hotel *childpoverty summit?* 
593891294847447041,Angry,Negative,"BBC Question Time: Ed Miliband savaged over his economic record: Ed Miliband, the Labour leader, refuses to ac... "
593891295246036992,Angry,Negative,jamesosh: Clegg talking crap on tuition fees. He wasn't between 'rock and hard place'. I was in the room when he decided to vote for it
593891295602573312,Angry,Negative,karren_brady: It's clear to me that Ed Miliband and Labour don't understand business. They just don't have a plan for Britain bbcqt
593891296114298882,Excited,Neutral,Nigel_Farage: Tonight you saw that they're all the same. Only ukip offers positive change. Please consider helping us out: 
593891296227565568,Excited,Positive,"jolly_angelina: .fauxpaschick Well Tory's private army aka G4s waiting in the wings, plus I remembered this 
 a"
593891297112502272,Excited,Positive,"georgeeaton: ICM poll: Cameron 44%, Miliband 38%, Clegg 19% - Cameron ahead but by less than in most leadership polls. bbcqt"
593891297129308161,Fear,Negative,deletedbyMPs: DT annebegg: Had a suspicion the SNP would prefer a Tory govt. Now from Nicola's own lips .... h... 
593891297557090304,Angry,Negative,Craig4CardiffN Tories not done enough to stop dodging 3200+ on benefit fraud &amp; just 300 on tax avoidance loses more 
593891297963941888,Happy,Positive,LouiseMensch what makes me laugh is that you only tweet polls with Tories ahead and labour supporters ditto
593891298240790528,Sad,Negative,YesAlliance59 think he took strategic view. Knows Scotland lost so he played to English voters with anti-SNP stance. He needs seats in Eng.
593891298475663360,Fear,Neutral,"Charles_HRH: David Cameron, Ed Miliband, Nick Clegg. Snog, Marry, Avoid? bbcqt"
593891299159384065,Angry,Negative,"macplus4: And. Miliband stumbled. Much bigger issues to discuss - NHS, mental health, foodbanks, homelessness, usual cuts to women &amp; ch"
593891299767525376,Angry,Negative,DavidSalocin: Having watched propaganda of UK TV only UKIP addressing elephant in room Immigration rest narcissistic liars VoteUKIP 
593891300233084929,Bored,Negative,Jacqueline_Gold: Remember Miliband was one of Gordon Brown's advisers! Can't trust a word he says. Labour had 13 yrs in power &amp; crashed
593891300732215297,Sad,Negative,Milliband's suicide note tonight was driven by desperation and awareness of the dire straights of his party in Scotland. SelfInflicted
593891300417605632,Angry,Negative,"MSmithsonPB: LAB still in lead in latest latest YouGov Sun poll but CON up 1
LAB  34% =
CON 33% +1 
UKIP 14%=
LD 8% -1
GRN 5% -1"
593891301063585795,Angry,Negative,WLabourStafford: If Tories win GH2015 local schools face budget cuts of 10% over the next 5 years. Stafford families deserve better. V
593891301164212224,Happy,Negative,"GeorgeAylett: Clegg was so opposed to the Bedroom Tax that time and time again he voted to keep it.
bbcqt "
593891302003122176,Angry,Negative,"IndyForTheGuy: ""Vote for me or I will go in such a huff. And while I sulk, the tories will get back in, &amp; then you'll be sorry!"" http:/"
593891302690988033,Sad,Neutral,jreynoldsMP: Missed the start. Did Cameron also bring a note reminding everyone Tories were pledged to match Lab's spending plans pre-f
593891302909091840,Angry,Negative,"Ed_Miliband ""what's your name"" "" I'm going to answer that directly"" how scripted is this guy!! Ridiculously annoying 😝 GE15 SNP VoteSNP"
593891303076704256,Excited,Positive,"Ed Miliband is now trending in Ireland, ranking 9
"
593891302938431490,Excited,Positive,LouiseMensch try the local hunt should be good Tory support there allinittogether 
593891303550808064,Angry,Negative,Why has Farage got his own show?  BBC
593891303550758912,Happy,Neutral,SirGully LaDonna196153 Daniel__Brookes JackieFletcher4 You are the supporters of ukip nothing more nothing less
593891303051505664,Fear,Neutral,"How leaders dealt with TV grilling: Carole Walker gives her verdict on how David Cameron, Nick C...  MuhamadJabal"
593891303768862720,Excited,Neutral,"jon_swindon: Revealed, the £2,000-a-year sneaky Tory tax credits raid CameronMustGo  "
593891304167309313,Fear,Neutral,"damian57: EdM can only be PM propped up by the SNP -  with more borrowing, more taxes, more debt.  Would you pay for that?  ""Hell, yeah"""
593891304326746116,Angry,Negative,tony_tharry1066: Heard it all now. Nick Robinson seriously arguing that Miliband tripping off platform is significant and comparing it 
593891304330887168,Excited,Neutral,"DecolonisedSoul: Lol when David Cameron calls for ""tax cuts for working people"" you best believe his definition of ""working people"" are"
593891304804917249,Excited,Neutral,"AlbaView: Sturgeon: 'We are fielding an excellent team of candidates' Dear me LOL! Further backing for Hay, Kerevan, Black et al   SNP"
593891304951586818,Excited,Positive,SNP leader faces audience questions: Nicola Sturgeon is grilled about the SNP's role at Westmins...  MuhamadJabal
593891305324937216,Excited,Neutral,"thomasforth: The Victorians who built Leeds Town Hall left a message in the roof for Cameron, Milliband, and Clegg. bbcqt. "
593891305798897664,Angry,Negative,StuartDillon1 OwenJones84 No of course not. The only people voting Tory are in England. SNP would block Tories over to Miliband.
593891305916346368,Sad,Negative,"To what depths has our electoral behaviour descended? Sadly oflynnmep is correct
and TacticalVoting is necessary. "
593891306537095169,Angry,Negative,blairmcdougall scottishlabour ScotlandTonight bbcqt LOL without SNP Labour will not get that chance stale mate!
593891306784567296,Excited,Positive,Make sure you make the right decision when you vote. GeneralElection GameofThrones ELECTION2015 UKIP 
593891306046410754,Excited,Positive,"The Sun 20150501: BoJo tells Ukippers: Vote UKIP
h/t suttonnick tomorrowspaperstoday UKIP "
593891308508467200,Fear,Neutral,JMchools: David Cameron declares EU referendum by 2017 a 'red line' during last TV debate 
593891308785311744,Fear,Negative,Remember the Tories objecting to Labour's biggest hospital building programme the NHS has ever seen? Me neither. bbcqt
593891309355716609,Angry,Negative,When someone you thought was alright turns round and says they're voting ukip
593891309972250624,Excited,Positive,xM20x: Ed Miliband - It doesn't matter what your name is! Election2015 
593891310270029824,Angry,Negative,"Jeremy_Hunt: bbcqt Balls should have been fired, Leeds businesswoman tells Miliband. Killer blow"
593891310731456512,Sad,Negative,"MhairiHunter: Murphy saying Labour have called the SNP's bluff. How does that even make sense? ""We'd rather let Tories in than work wit"
593891311566086146,Excited,Neutral,stardust193: bbcqt UKIP 
593891311591235584,Sad,Neutral,"Holtamania: “LisaQuattromini: Clark Carlisle was a Tory too, wasn't he? What is it with footballers? Deary me Sol Campbell. GE2015” "
593891312711118848,Sad,Negative,patcondell: Farage spells it out. We're heading for disaster. EU stubbornness will allow ISIS to flood Europe with terrorists. https:/
593891312757317632,Sad,Neutral,"LabourEoin: Financial Times say they are backing David Cameron for PM because Ed Miliband is too ""preoccupied with inequality""... http:"
593891313101176832,Sad,Neutral,"Wow, Miliband really did say he'd accept opposition over a deal *of any kind whatsoever* with the SNP."
593891313285750784,Excited,Neutral,TheLastLeg Milliband on his knees gobbling Brands Ball's. everyvotecounts millibrandcuts
593891314292412416,Fear,Neutral,Is Ed Miliband drinking out of David Cameron's glass? NoPunIntended QuestionTime
593891315030589442,Excited,Positive,ToryTottyOnline: Miliband and Gordon Brown introduced unfettered immigration - they will deliberately seek to INCREASE it! bbcqt
593891315290628096,Fear,Negative,TheLastLeg isitok to think that the old labour were just union puppets but without their influence new labour are a 2nd division Tories...
593891315412271104,Happy,Neutral,PeteWishart DavidPBMaddox good hope it translates into another SNP landslide at Holyrood next year even though I don't want Cameron &amp; co
593891315546509312,Angry,Negative,David_Cameron is only out for him self if thy got rid of the illegal people this country would better of  
593891315957551104,Bored,Negative,"Yes alright, Miliband slipped off the stage. Tories making a meal of it in my opinion. Stick to politics, not playground banter"
593891316465049600,Angry,Negative,glasgowcathcart: I'm a lifelong Labour supporter but find it easy to vote Conservative says Michelle Mone. Says a lot really. voteSNP 
593891316808941568,Excited,Positive,"GeorgeAylett: Clegg's Sheffield Hallam constituency poll (Lord Ashcroft):
LABOUR 37%
CLEGG 36%

Help olivercoppard oust him
bbcqt htt"
593891317811412993,Angry,Negative,JimForScotland Ed hates the democratically elected SNP that much he will stand back and let Tories in rather than talk to those nasty nats
593891317849190400,Angry,Negative,LabourEoin: The UK no longer has a free press.. Local Papers throughout the UK have their front page taken over by the Tory Party http:
593891318209839106,Excited,Neutral,"SkyNews: THE TIMES FRONT PAGE: ""Miliband savaged for ‘lies’ over spending"" skypapers "
593891318327320576,Happy,Negative,"The wrong spelling of Ed Miliband is trending, but not the correct one. Good job, Britain."
593891319149416448,Excited,Neutral,"Nigel_Farage: The UKIP Twitter account is just a few followers short of 100,000. Help us get there before AskTheLeader at 22:50. Follo"
593891319023538177,Happy,Positive,lucymanning: Ed Miliband stumbles off the stage. A punning gift for his political opponents &amp; headline writers  
593891319543660544,Excited,Neutral,"UKPoliticsHub: YouGov poll (29-30 Apr):
LAB - 35% (+1)
CON - 34% (-1)
UKIP - 12% (-)
LDEM - 8% (-1) 
GRN - 5% (+1)

ge2015"
593891318935330818,Angry,Neutral,Just 23 seats to stop Ed Miliband and the SNP. Let's get out there and SecureTheRecovery:  
593891319916834816,Fear,Negative,Hmm lets hope UK doesn't go the same way Aust has politically and socially over the last 18 months dejavu  
593891320357335040,Sad,Negative,Ed_Miliband doesn't want to be in government if means being in coalition with the SNP I think he's about to be granted his wish
593891320445456385,Angry,Negative,JimForScotland Millibands letting Tories in u cretin
593891321640783872,Fear,Neutral,edballsmp: Tonight confirmed it: David Cameron and the Tories will cut child benefit if they win next week bbcqt 
593891321674334208,Excited,Positive,"UKIP: Don't let the tired old parties bribe you with billions of pounds of your money. GoPurple on 7th May, go UKIP. "
593891321758261248,Fear,Neutral,GerardWoodhous1: Wow. Tory MPs can read each others' minds and type and the exact same time................ BBCqt 
593891322811002880,Angry,Negative,RachelReevesMP: I've just been on bbc5live with Tory Liz Truss. I asked her 6 times to rule out cuts to child benefit. And six times s
593891323016536064,Angry,Negative,The consensus out in the real world is Cameron lied &amp; failed to answer questions &amp; will cut child benefit bbcqt 
593891323998003200,Angry,Neutral,"Ja, ja, collega's Stop maar vast een Bahco in de dokterstas


zorg"
593891324144803841,Angry,Negative,OwenJones84: Tories backed Labour’s spending pound for pound until the end of 2008. Remind them every time they trot out the lie of ove
593891324652322816,Excited,Positive,"TeresaC123: Mirror Poll Who came off best on Leaders' Question Time?bbcqt
Ed Miliband - 71%
David Cameron - 25%
Nick Clegg - 4%  http:"
593891324631322624,Angry,Negative,"AamerAnwar: SNP VoteSNP A voice 4 Scotland, sick of the contempt by WM for the people North &amp; South "
593891324765577217,Sad,Negative,WingsScotland: Great piece by garyyounge on the pain of those of us in England without a party worth voting for: 
593891326799835136,Sad,Negative,Every time David Cameron says he feels pumped up a kitten dies lastleg
